ID Cliente,Total Ventas USD,Total Cajas,Productos Diferentes,Categorías Diferentes,Activo
6266,2190.39,587,68,8,1
6267,721.47,197,42,6,1
6268,1851.585,454,70,7,1
6269,1746.795,478,69,7,1
6270,1573.41,349,37,6,1
6271,3655.83,750,52,7,1
6272,3445.395,889,72,7,1
6273,525.435,184,49,7,1
6274,7250.7,1885,105,8,1
6275,1226.955,346,59,6,1
6276,903.825,279,44,6,1
6277,4511.67,1105,65,7,1
6278,6817.575,1926,79,8,1
6279,1191.54,325,38,5,1
6280,2178.495,623,56,7,1
6281,6073.455,1719,79,7,1
6282,1184.58,345,69,8,0
6283,473.205,141,34,7,1
6284,970.485,232,17,5,1
6285,2490.795,686,57,8,1
6286,162.435,42,25,6,0
6287,1317.15,306,42,7,1
6288,1466.655,386,47,6,1
6289,11497.215,3100,90,8,1
6290,96.63,34,26,6,0
6291,630.8249999999999,189,43,6,0
6292,107.61000000000001,19,4,2,0
6293,5001.675,1426,81,7,1
6294,1100.28,319,55,6,1
6295,5535.33,1450,83,7,1
6296,342.0,88,26,6,1
6297,3505.74,831,47,8,1
6298,1694.925,414,59,8,0
6299,337.35,95,39,7,0
6300,2053.725,471,54,6,1
6301,3049.98,915,66,7,1
6302,967.125,294,48,7,1
6303,4394.25,1225,91,8,1
6304,10618.32,2058,44,7,1
6305,5525.775,1448,51,7,1
6306,1054.77,342,54,7,1
6307,983.265,267,47,8,1
6308,1314.09,311,50,7,1
6309,438.465,136,50,8,1
6310,5494.005,1220,68,7,1
6311,1954.935,620,61,8,1
6312,4284.84,1199,67,7,1
6313,568.89,148,37,7,0
6314,3829.065,995,84,7,1
6315,41.699999999999996,13,7,3,0
6316,7270.215,1825,82,7,1
6317,661.275,210,49,7,0
6318,8178.135,2003,90,8,1
6319,1011.75,297,46,7,1
6320,6079.9800000000005,1668,73,7,1
6321,1196.025,353,46,7,1
6322,1819.065,555,43,7,1
6323,2422.56,670,37,7,1
6324,2460.54,542,34,4,1
