ID Cliente,Total Ventas USD,Total Cajas,Productos Diferentes,Categorías Diferentes,Meses Diferentes,Cluster
843,360.795,114,31,5,3,0
844,179.52,44,12,3,3,0
845,2861.295,605,66,7,3,1
846,47.505,16,9,3,3,0
847,200.94,53,16,3,3,0
848,235.17000000000002,67,7,2,3,0
849,196.14000000000001,53,19,5,3,0
850,606.885,111,10,3,3,0
851,978.855,193,37,6,3,2
852,760.74,193,39,5,3,2
853,1430.28,361,54,7,3,2
854,440.16,117,32,5,3,0
855,251.07,71,20,4,3,0
856,1758.105,433,25,5,3,2
857,685.305,178,27,4,3,0
858,1481.64,355,43,7,3,2
859,242.475,74,23,5,3,0
860,340.83,89,31,5,3,0
861,297.33,94,39,7,3,2
862,436.515,139,36,5,3,0
863,129.39000000000001,38,16,5,3,0
864,168.645,47,19,4,3,0
865,228.735,55,21,6,3,0
866,579.75,164,39,6,3,2
867,235.695,72,20,4,3,0
868,919.8000000000001,222,27,4,3,0
869,710.295,186,37,5,3,2
870,1479.675,335,44,7,3,2
871,443.295,134,35,6,3,2
872,85.67999999999999,27,19,4,3,0
873,849.8100000000001,250,44,5,3,2
874,136.65,50,22,4,3,0
875,381.165,112,37,6,3,2
876,500.73,131,37,4,3,0
877,467.85,137,34,5,3,0
878,383.925,114,29,5,3,0
879,1800.105,410,35,6,3,2
880,963.495,255,49,7,3,2
881,1755.435,403,52,7,3,2
882,1554.435,431,71,7,3,1
883,556.875,149,30,5,3,0
884,927.54,186,25,6,3,2
885,459.795,128,31,5,3,0
886,425.76,89,16,3,3,0
887,201.885,75,39,6,3,2
888,3212.31,673,76,7,3,1
889,2655.015,611,63,7,3,1
890,260.67,76,31,4,3,0
891,243.165,63,26,4,3,0
892,339.795,99,32,4,3,0
893,146.13,52,29,7,3,2
894,664.215,174,38,6,3,2
895,319.15500000000003,90,35,6,3,2
896,540.78,142,33,4,3,0
897,583.455,164,45,7,3,2
898,13.08,5,8,3,1,3
899,739.425,169,26,5,3,0
900,2843.955,675,76,7,3,1
901,989.385,200,29,6,3,2
902,440.82,121,33,6,3,2
903,822.72,208,28,4,3,0
904,346.68,105,39,7,3,2
905,341.28000000000003,97,29,6,3,0
906,1027.29,253,47,6,3,2
907,759.57,187,50,7,3,2
908,486.58500000000004,129,24,4,3,0
909,255.15,62,12,3,3,0
910,965.88,196,46,7,3,2
911,2445.42,517,51,6,3,1
912,2346.015,597,69,8,3,1
913,326.37,91,28,5,3,0
914,278.565,71,17,5,3,0
915,429.825,126,39,5,3,0
916,380.37,107,28,5,3,0
917,641.61,140,25,5,3,0
918,648.36,155,19,5,3,0
919,623.58,145,38,5,3,0
920,230.43,60,16,5,3,0
921,1942.71,432,72,7,3,1
922,1367.55,327,56,6,3,2
923,340.02,91,23,5,3,0
924,413.46,119,35,6,3,2
925,852.6,216,40,7,3,2
926,169.32,41,17,3,3,0
927,1204.5149999999999,275,38,5,3,2
928,591.78,147,27,4,3,0
930,175.41,66,36,7,3,2
931,1488.765,352,37,5,3,2
932,671.355,184,33,6,3,2
933,123.60000000000001,39,14,4,3,0
934,513.915,116,31,6,3,2
935,569.46,159,37,6,3,2
936,506.145,120,27,4,3,0
937,650.52,181,37,5,3,0
938,462.525,107,33,6,3,2
939,558.615,133,39,5,3,0
940,598.71,150,32,7,3,2
941,2933.655,690,55,7,3,1
942,1385.04,289,56,7,3,2
943,1067.85,245,44,6,3,2
944,114.78,34,15,3,3,0
945,542.475,127,29,5,3,0
946,993.84,250,47,7,3,2
947,1244.415,312,45,6,3,2
948,385.68,76,16,4,3,0
949,3501.645,776,63,7,3,1
950,1536.24,348,52,8,3,2
951,400.95,83,15,4,3,0
952,888.765,225,39,7,3,2
953,718.575,186,39,5,3,2
954,2326.41,544,51,7,3,1
955,354.255,97,31,6,3,0
956,52.410000000000004,17,8,3,2,3
957,324.45,103,41,5,3,0
958,388.725,122,38,5,3,0
959,1065.78,220,34,4,3,0
960,557.1,118,25,4,3,0
961,4679.34,909,43,7,3,1
962,566.2950000000001,163,38,6,3,2
963,468.51,119,28,6,3,0
964,632.31,184,37,5,3,0
965,811.245,207,31,6,3,2
966,511.83,150,47,7,3,2
967,3065.85,617,50,6,3,1
968,731.775,187,33,4,3,0
969,1366.395,297,33,6,3,2
970,1913.295,446,46,6,3,2
971,585.6,166,39,7,3,2
972,422.7,123,38,6,3,2
973,371.65500000000003,89,34,5,3,0
974,1198.23,259,40,5,3,2
975,568.905,132,32,5,3,0
976,2175.525,438,41,6,3,2
977,370.47,105,30,5,3,0
978,1199.835,264,30,4,3,0
979,237.93,74,29,5,3,0
980,1516.5,356,38,4,3,2
981,493.38,118,20,3,3,0
982,763.08,203,47,6,3,2
983,790.53,175,25,5,3,0
984,1146.57,257,35,5,3,2
985,1372.005,310,38,6,3,2
986,273.555,69,28,6,3,0
987,249.32999999999998,66,29,5,3,0
988,2286.87,403,30,3,3,0
989,655.575,138,36,6,3,2
990,1066.65,244,47,7,3,2
991,2340.045,482,52,7,3,1
992,674.835,129,20,4,3,0
993,1091.835,229,35,7,3,2
994,59.19,10,3,1,1,3
995,516.87,119,31,6,3,2
996,340.455,91,35,6,3,2
997,473.805,105,20,5,3,0
998,273.59999999999997,64,17,4,3,0
999,764.34,213,49,7,3,2
1000,175.62,41,12,2,2,3
1001,793.35,204,29,5,3,0
1002,1168.065,247,38,6,3,2
1003,345.915,94,29,4,3,0
1004,1006.4250000000001,228,33,6,3,2
1005,388.62,96,28,6,3,0
1006,446.055,118,36,5,3,0
1007,1279.35,313,44,6,3,2
1008,955.86,253,42,7,3,2
1009,429.825,98,28,6,3,0
1010,414.58500000000004,93,26,7,3,2
1011,1173.63,258,50,7,3,2
1012,727.35,162,42,7,3,2
1013,301.77,77,29,6,3,0
1014,829.065,196,34,6,3,2
1015,1677.9750000000001,336,37,5,3,2
1016,663.945,165,32,6,3,2
1017,1766.055,360,41,6,3,2
1018,299.1,71,20,5,3,0
1019,821.565,192,29,5,3,0
1020,229.695,60,16,3,3,0
1021,1052.295,233,40,4,3,0
1022,770.19,181,35,6,3,2
1023,623.595,155,30,5,3,0
1024,724.095,183,33,6,3,2
1025,2409.435,534,54,7,3,1
1026,250.005,58,17,5,3,0
1027,268.38,72,26,6,3,0
1028,296.4,78,28,5,3,0
1029,1660.83,382,50,6,3,2
1030,511.065,149,26,5,3,0
1031,1822.5,426,52,7,3,2
1032,675.645,164,35,6,3,2
1033,556.665,147,40,6,3,2
1034,1529.88,346,36,3,3,0
1035,1148.94,307,45,6,3,2
1036,370.8,87,15,4,3,0
1037,112.485,36,18,5,3,0
1038,1382.805,362,60,8,3,2
1039,1902.075,438,42,6,3,2
1040,1105.71,262,37,7,3,2
1041,72.97500000000001,24,12,4,3,0
1042,805.815,199,23,3,3,0
1043,6432.99,1151,60,7,3,1
1044,395.71500000000003,93,28,4,3,0
1045,599.88,168,44,5,3,2
1046,286.17,71,26,4,3,0
1047,902.535,224,40,6,3,2
1048,1141.185,254,30,4,3,0
1049,642.6750000000001,160,39,6,3,2
1050,710.085,173,52,6,3,2
1051,671.73,203,26,5,3,0
1052,821.04,213,43,6,3,2
1053,880.29,219,35,7,3,2
1054,456.3,104,27,4,3,0
1055,676.53,139,26,5,3,0
1056,1400.91,349,50,6,3,2
1057,847.335,180,25,5,3,0
1058,1253.415,344,49,6,3,2
1059,261.975,75,29,7,3,2
1060,324.345,60,6,2,3,0
1061,729.255,189,32,5,3,0
1062,356.08500000000004,117,36,7,3,2
1063,385.5,118,35,6,3,2
1064,242.67,84,31,4,3,0
1065,811.44,202,40,6,3,2
1066,202.41,55,18,6,3,0
1067,1483.035,327,54,7,3,2
1068,373.02,118,33,6,3,2
1069,317.59499999999997,88,26,5,3,0
1070,658.95,154,40,5,3,2
1071,684.465,175,30,4,3,0
1072,313.245,85,27,5,3,0
1073,969.555,284,45,7,3,2
1074,452.025,91,16,5,3,0
1075,869.1899999999999,162,20,3,3,0
1076,515.235,141,30,6,3,2
1077,926.2950000000001,221,43,7,3,2
1078,310.425,87,32,5,3,0
1079,343.92,98,21,4,3,0
1080,541.545,151,29,5,3,0
1081,292.755,91,25,6,3,0
1082,2111.97,448,51,7,3,1
1083,283.245,68,17,4,3,0
1084,776.28,186,32,5,3,0
1085,2111.985,474,65,7,3,1
1086,155.865,47,26,5,3,0
1087,1045.335,270,36,7,3,2
1088,121.425,29,17,5,3,0
1089,318.33,69,22,5,3,0
1090,475.5,135,30,5,3,0
1091,540.81,141,42,6,3,2
1092,975.855,234,40,7,3,2
1093,738.0,153,30,4,3,0
1094,415.785,130,38,6,3,2
1095,271.95,88,24,4,3,0
1096,482.13,122,27,7,3,2
1097,1050.24,240,34,5,3,2
1098,602.565,159,34,5,3,0
1099,480.15,127,36,7,3,2
1100,1199.985,304,38,7,3,2
1101,762.045,211,37,6,3,2
1102,1152.66,262,31,4,3,0
1103,1952.04,416,48,6,3,2
1104,698.19,187,40,7,3,2
1105,239.115,61,18,3,3,0
1106,890.355,223,39,4,3,0
1107,1415.505,347,36,6,3,2
1108,370.02,100,20,6,3,0
1109,211.455,54,19,4,3,0
1110,506.76,131,34,6,3,2
1111,700.71,191,37,6,3,2
1112,617.805,159,37,5,3,0
1113,146.265,53,25,6,3,0
1114,296.46,86,26,5,3,0
1115,434.925,119,27,5,3,0
1116,947.055,223,46,7,3,2
1117,300.675,86,28,6,3,0
1118,2122.83,495,80,7,3,1
1119,407.01,105,29,5,3,0
1120,843.705,205,43,6,3,2
1121,156.0,42,27,4,3,0
1122,552.06,142,30,5,3,0
1123,339.765,101,34,5,3,0
1124,719.46,166,34,6,3,2
1125,477.285,141,50,7,3,2
1126,160.29000000000002,53,13,4,3,0
1127,1816.635,337,13,3,3,0
1128,797.4,142,19,5,3,0
1129,311.43,97,29,6,3,0
1130,1448.445,399,64,6,3,2
1131,520.245,144,39,6,3,2
1132,1013.025,239,47,8,3,2
1133,5121.735,1093,67,7,3,1
1134,1452.69,341,60,8,3,2
1135,242.01000000000002,78,27,5,3,0
1136,433.485,117,20,4,3,0
1137,825.54,236,44,5,3,2
1138,1527.96,351,39,5,3,2
1139,1637.145,320,29,5,3,2
1140,1922.55,385,41,7,3,2
1141,590.235,160,29,4,3,0
1142,954.525,256,44,5,3,2
1143,1207.035,265,34,4,3,0
1144,475.065,115,35,4,3,0
1145,813.105,191,30,4,3,0
1146,1052.955,288,51,7,3,2
1147,233.235,80,28,4,3,0
1148,766.11,189,24,5,3,0
1149,661.215,164,50,7,3,2
1150,1760.46,407,49,6,3,2
1151,161.49,49,14,5,3,0
1152,524.265,134,35,5,3,0
1153,1237.68,296,47,8,3,2
1154,3329.175,735,50,7,3,1
1155,3803.94,774,69,7,3,1
1156,341.73,85,26,6,3,0
1157,401.88,113,30,4,3,0
1158,431.43,115,25,5,3,0
1159,817.5600000000001,172,28,6,3,2
1160,1675.185,415,58,7,3,2
1161,658.725,147,29,5,3,0
1162,156.225,39,13,4,3,0
1163,884.4449999999999,229,37,6,3,2
1164,460.2,138,38,6,3,2
1165,343.47,85,25,5,3,0
1166,240.27,70,18,4,3,0
1167,511.95,157,47,7,3,2
1168,945.285,234,42,7,3,2
1169,1053.2849999999999,260,23,5,3,0
1170,1516.8600000000001,363,64,7,3,2
1171,4983.87,1054,89,7,3,1
1172,107.175,38,27,5,3,0
1173,87.345,26,17,4,3,0
1174,1273.395,291,37,5,3,2
1175,604.95,159,47,7,3,2
1176,429.18,135,26,4,3,0
1177,689.34,184,46,7,3,2
1178,483.285,112,30,5,3,0
1179,2541.525,531,73,7,3,1
1180,809.745,227,36,5,3,2
1181,1063.1100000000001,297,50,7,3,2
1182,972.72,251,40,7,3,2
1183,529.395,152,35,5,3,0
1184,483.645,92,21,6,3,0
1185,160.56,51,14,4,3,0
1186,720.45,188,49,6,3,2
1187,4109.7,849,56,7,3,1
1188,397.785,116,24,5,3,0
1189,855.345,234,37,5,3,2
1190,228.315,60,26,5,3,0
1191,555.36,141,29,7,3,2
1192,649.605,178,45,5,3,2
1193,221.22,58,17,3,3,0
1194,1586.7,377,59,7,3,2
1195,586.005,168,45,6,3,2
1196,527.295,112,24,4,3,0
1197,417.255,104,21,3,3,0
1198,991.4399999999999,235,41,7,3,2
1199,8467.74,1793,67,8,3,1
1200,489.495,135,41,7,3,2
1201,218.04,61,17,5,3,0
1202,563.37,145,45,6,3,2
1203,175.83,52,26,6,3,0
1204,287.775,74,25,5,3,0
1205,982.68,225,34,6,3,2
1206,1445.625,366,57,6,3,2
1207,869.085,231,44,6,3,2
1208,874.74,218,50,5,3,2
1209,279.525,85,26,4,3,0
1210,779.91,196,44,7,3,2
1211,2187.615,469,55,7,3,1
1212,732.975,185,42,6,3,2
1213,264.09000000000003,77,25,5,3,0
1214,461.385,120,25,5,3,0
1215,627.315,168,45,7,3,2
1216,1092.615,211,24,4,3,0
1217,1097.055,295,58,7,3,2
1218,540.24,132,32,6,3,2
1219,294.255,92,27,5,3,0
1220,163.71,47,15,5,3,0
1221,764.625,198,50,7,3,2
1222,904.35,221,38,6,3,2
1223,199.185,65,19,4,3,0
1224,778.98,200,41,5,3,2
1225,252.81,80,28,6,3,0
1226,631.275,154,28,5,3,0
1228,241.035,70,17,4,3,0
1229,469.59000000000003,103,30,6,3,0
1230,639.12,165,30,5,3,0
1231,359.07,80,30,7,3,2
1232,396.63,103,24,5,3,0
1233,259.03499999999997,57,15,3,3,0
1234,463.8,108,33,6,3,2
1235,721.635,142,22,4,3,0
1236,675.135,182,40,7,3,2
1237,489.90000000000003,139,32,6,3,2
1238,364.05,86,28,6,3,0
1239,429.54,109,25,6,3,0
1240,844.005,222,36,6,3,2
1241,1029.825,256,39,4,3,0
1242,587.49,167,38,6,3,2
1243,1599.57,377,67,7,3,2
1244,726.5699999999999,167,42,5,3,2
1245,539.01,155,45,6,3,2
1246,221.22,68,32,6,3,0
1247,1010.64,237,25,3,3,0
1248,455.625,118,28,6,3,0
1249,711.0,185,38,6,3,2
1250,2481.18,499,47,7,3,1
1251,3712.185,656,34,5,3,1
1252,691.23,169,31,5,3,0
1253,96.045,24,9,5,2,3
1254,148.815,41,19,4,3,0
1255,244.53,73,33,6,3,0
1256,1335.84,267,34,7,3,2
1257,6683.4,1296,63,7,3,1
1258,147.63,48,19,4,3,0
1259,632.895,173,33,6,3,2
1260,1151.19,288,45,5,3,2
1261,976.485,231,45,6,3,2
1262,487.2,132,29,5,3,0
1263,337.275,72,19,4,3,0
1264,374.31,109,34,6,3,2
1265,1562.1,377,46,6,3,2
1266,1561.005,379,39,5,3,2
1267,1970.76,470,49,7,3,2
1268,2569.11,480,37,7,3,1
1269,155.925,47,20,5,3,0
1270,60.885000000000005,20,16,6,3,0
1271,428.43,121,35,6,3,2
1272,740.925,206,44,7,3,2
1273,5.25,2,1,1,1,3
1274,454.69500000000005,134,39,6,3,2
1275,427.935,113,29,5,3,0
1276,722.535,195,47,7,3,2
1277,313.53,80,24,6,3,0
1278,921.51,230,47,6,3,2
1279,308.805,84,36,6,3,2
1280,559.275,131,27,5,3,0
1281,319.125,83,26,5,3,0
1282,372.645,103,30,5,3,0
1283,1749.075,396,47,6,3,2
1284,1392.135,347,59,7,3,2
1285,526.2,147,40,6,3,2
1286,93.84,28,13,4,3,0
1287,628.95,156,27,3,3,0
1288,187.2,49,18,3,3,0
1289,516.465,127,21,5,3,0
1290,797.565,192,44,7,3,2
1291,4012.89,837,71,7,3,1
1292,1158.105,283,49,6,3,2
1293,221.355,66,32,4,3,0
1294,336.66,93,33,6,3,2
1295,1154.82,288,60,8,3,2
1296,475.785,112,28,4,3,0
1297,161.115,44,16,5,3,0
1298,1424.58,300,40,6,3,2
1299,239.655,66,21,5,3,0
1300,778.23,231,39,6,3,2
1301,526.485,156,37,5,3,0
1302,1714.395,455,41,8,3,2
1303,304.90500000000003,89,22,4,3,0
1304,552.93,156,27,6,3,0
1305,1510.665,295,32,5,3,2
1306,152.685,36,7,4,3,0
1307,234.735,75,34,5,3,0
1308,245.925,77,23,4,3,0
1309,90.075,22,17,4,3,0
1310,220.92000000000002,67,25,4,3,0
1311,146.835,40,11,4,3,0
1312,765.96,206,42,6,3,2
1313,267.015,82,34,4,3,0
1314,588.21,159,39,4,3,0
1315,1822.11,377,48,7,3,2
1316,1077.615,311,62,6,3,2
1317,287.22,75,22,6,3,0
1318,543.51,139,25,4,3,0
1319,1175.655,286,50,6,3,2
1320,824.79,211,28,4,3,0
1321,3578.97,739,54,8,3,1
1322,461.565,109,29,7,2,2
1323,711.45,154,32,6,3,2
1324,140.355,43,19,6,3,0
1325,833.475,197,38,6,3,2
1326,168.03,58,32,6,3,0
1327,286.365,80,25,5,3,0
1328,279.27,71,19,4,3,0
1329,1239.33,311,31,5,3,2
1330,470.865,105,28,7,3,2
1331,1386.375,340,47,6,3,2
1332,596.385,162,42,5,3,2
1333,1262.175,302,45,6,3,2
1334,1010.325,249,41,8,3,2
1335,332.28,99,35,5,3,0
1336,426.075,106,32,4,3,0
1337,759.6,187,35,6,3,2
1338,237.85500000000002,77,31,6,3,0
1339,1035.915,242,30,4,3,0
1340,542.07,150,41,5,3,2
1341,378.795,98,36,5,3,0
1342,2196.75,522,63,7,3,1
1343,483.99,127,30,5,3,0
1344,370.96500000000003,109,26,5,3,0
1345,931.455,258,52,5,3,2
1346,1191.33,255,26,4,3,0
1347,397.96500000000003,98,29,4,3,0
1348,176.715,46,14,4,3,0
1349,825.6,207,35,5,3,2
1350,436.62,98,20,5,3,0
1351,306.195,78,24,4,3,0
1352,110.44500000000001,43,26,5,3,0
1353,489.735,125,33,5,3,0
1354,2169.69,487,49,6,3,1
1355,502.14,154,32,5,3,0
1356,606.615,158,25,5,3,0
1357,505.155,127,35,4,3,0
1358,507.54,135,39,7,3,2
1359,1757.895,410,46,8,3,2
1360,821.22,211,36,6,3,2
1361,338.91,89,30,5,3,0
1362,1446.24,350,48,7,3,2
1363,277.035,72,20,5,3,0
1364,847.995,219,40,5,3,2
1365,663.36,181,31,5,3,0
1366,1033.305,255,43,5,3,2
1367,147.75,42,21,4,3,0
1368,1098.135,255,47,7,3,2
1369,3462.36,774,65,7,3,1
1370,1717.515,389,48,7,3,2
1371,1214.58,248,38,6,3,2
1372,921.96,220,39,3,3,0
1373,438.495,112,27,5,3,0
1374,1863.42,468,54,7,3,1
1375,278.415,73,24,4,3,0
1376,612.78,177,43,6,3,2
1377,167.94,48,14,5,1,3
1378,198.405,58,16,4,3,0
1379,282.525,79,20,4,3,0
1380,449.25,126,32,5,3,0
1381,2192.31,486,51,7,3,1
1382,499.185,145,40,4,3,0
1383,2165.67,486,54,6,3,1
1384,198.79500000000002,53,24,7,3,2
1385,1171.965,270,41,7,3,2
1387,643.17,158,25,6,3,0
1388,1866.375,453,42,6,3,2
1389,616.845,154,33,5,3,0
1390,561.66,149,38,6,3,2
1391,1333.62,319,47,7,3,2
1392,980.355,232,49,7,3,2
1393,1572.8700000000001,356,45,7,3,2
1394,1711.995,371,49,7,3,2
1395,1149.21,243,34,7,3,2
1396,582.66,152,41,5,3,2
1397,581.265,154,23,3,3,0
1398,734.94,187,38,6,3,2
1399,727.965,169,36,7,3,2
1400,846.045,213,44,5,3,2
1401,670.62,189,42,7,3,2
1402,273.96,78,18,3,3,0
1403,525.54,134,27,5,3,0
1404,818.61,190,37,7,3,2
1405,338.235,86,33,5,3,0
1406,2991.2400000000002,594,52,6,3,1
1407,1293.885,296,37,5,3,2
1409,586.38,170,30,5,3,0
1410,1198.44,307,44,7,3,2
1411,336.36,93,33,6,3,2
1412,329.49,87,24,4,3,0
1413,2765.55,646,59,8,3,1
1414,343.5,90,28,4,3,0
1415,421.185,105,26,6,3,0
1416,372.915,113,29,5,3,0
1417,1141.365,235,39,7,3,2
1418,837.7349999999999,162,14,4,3,0
1419,1126.815,266,45,6,3,2
1420,813.03,166,35,6,3,2
1421,2397.435,522,57,7,3,1
1422,497.91,127,25,4,3,0
1423,348.765,103,28,5,3,0
1424,1253.82,304,34,5,3,2
1425,592.32,170,37,5,3,0
1426,1753.005,425,43,5,3,2
1427,598.98,123,24,6,3,0
1428,376.26,103,37,6,3,2
1429,555.495,146,35,4,3,0
1430,310.14,85,22,5,3,0
1431,1279.41,290,43,6,3,2
1432,759.165,215,45,7,3,2
1433,986.685,234,30,5,3,0
1434,399.255,100,30,5,3,0
1435,1168.95,254,39,6,3,2
1436,1071.12,221,33,5,3,2
1437,923.355,263,45,6,3,2
1438,490.635,143,37,6,3,2
1439,350.355,96,29,5,3,0
1440,386.115,101,29,5,3,0
1441,399.855,113,28,5,3,0
1442,995.01,254,46,8,3,2
1443,140.79,47,19,5,3,0
1444,841.74,195,31,6,3,2
1445,4782.165,970,66,7,3,1
1446,1503.69,365,53,6,3,2
1447,2925.435,674,52,7,3,1
1448,531.12,158,34,6,3,2
1449,1706.5049999999999,349,37,6,3,2
1450,325.02,93,28,5,3,0
1451,444.0,125,39,6,3,2
1452,486.675,119,28,4,3,0
1453,1174.08,316,41,6,3,2
1454,477.555,132,47,7,3,2
1455,505.545,114,29,5,3,0
1456,920.895,212,34,6,3,2
1457,1937.325,353,30,5,3,2
1458,895.5,206,38,5,3,2
1459,1469.325,349,42,5,3,2
1460,1217.115,298,42,6,3,2
1461,178.425,50,16,4,3,0
1462,1356.795,300,48,7,3,2
1463,487.29,138,41,5,3,2
1464,1979.1,406,43,7,3,2
1465,1755.285,410,42,6,3,2
1466,318.375,95,24,5,3,0
1467,293.34,78,23,4,3,0
1468,6399.3150000000005,1215,52,7,3,1
1469,992.1,236,49,7,3,2
1470,1863.03,466,54,7,3,1
1471,1172.55,295,34,5,3,2
1472,493.15500000000003,113,24,5,3,0
1473,261.87,68,26,6,3,0
1474,226.62,69,26,6,3,0
1475,132.57,42,20,5,2,3
1476,518.115,143,35,6,3,2
1477,876.315,227,39,6,3,2
1478,219.87,54,13,3,3,0
1479,445.545,121,32,5,3,0
1480,452.28,119,29,5,3,0
1481,550.47,160,41,7,3,2
1482,1291.815,283,37,5,3,2
1483,1248.045,287,21,4,3,0
1484,1561.11,402,39,5,3,2
1485,562.665,159,36,5,3,0
1486,1804.3799999999999,440,55,7,3,2
1487,503.445,122,29,4,3,0
1488,949.305,215,37,6,3,2
1489,558.45,127,31,6,3,2
1490,1135.32,254,36,4,3,0
1491,159.825,47,21,3,3,0
1492,247.68,66,21,5,3,0
1493,956.955,240,43,6,3,2
1494,470.265,117,22,4,3,0
1495,192.165,58,20,4,3,0
1496,922.98,220,48,7,3,2
1497,495.78,96,14,5,3,0
1498,761.43,187,34,4,3,0
1499,1688.265,437,61,7,3,2
1500,1195.23,318,43,6,3,2
1501,1105.845,279,39,5,3,2
1502,928.35,186,33,5,3,0
1503,49.77,21,16,4,3,0
1504,3545.025,783,48,7,3,1
1505,939.69,232,43,7,3,2
1506,272.505,82,25,5,3,0
1507,1347.93,293,38,6,3,2
1508,484.97999999999996,137,13,2,3,0
1509,87.51,18,5,2,3,0
1510,267.135,77,29,6,3,0
1511,1622.415,374,49,6,3,2
1512,462.855,127,34,6,3,2
1513,932.385,250,41,6,3,2
1514,618.63,167,43,5,3,2
1515,321.18,87,29,6,3,0
1516,388.8,91,24,5,3,0
1517,1108.98,259,36,5,3,2
1518,809.46,184,32,5,3,0
1519,386.61,104,30,5,3,0
1520,2235.645,494,52,6,3,1
1521,388.2,80,18,4,3,0
1522,98.52000000000001,30,5,3,3,0
1523,569.49,156,27,5,3,0
1524,2201.505,527,62,5,3,1
1525,1861.035,407,36,6,3,2
1526,468.0,130,36,5,3,0
1527,491.52,121,22,5,3,0
1528,622.845,162,40,5,3,2
1529,410.01,134,37,5,3,0
1530,453.42,124,31,5,3,0
1531,16.32,5,3,2,2,3
1532,1792.275,366,44,7,3,2
1533,1105.815,220,37,6,3,2
1534,1927.335,456,54,7,3,1
1535,679.5,152,25,5,3,0
1536,1385.52,337,50,7,3,2
1537,330.345,94,25,4,3,0
1538,981.39,245,55,6,3,2
1539,1398.75,336,48,6,3,2
1540,958.1700000000001,237,43,6,3,2
1541,467.49,128,28,5,3,0
1542,412.545,95,14,3,3,0
1543,933.195,186,27,5,3,0
1544,657.1800000000001,194,34,5,3,0
1545,1459.965,336,49,7,3,2
1546,3337.695,810,74,7,3,1
1547,1415.145,345,39,6,3,2
1548,1340.79,336,48,6,3,2
1549,2062.725,493,65,7,3,1
1550,541.365,146,26,5,3,0
1551,378.39,109,37,6,3,2
1552,322.065,90,29,4,3,0
1553,438.975,119,24,5,3,0
1554,1402.0349999999999,299,37,5,3,2
1555,451.23,121,38,7,3,2
1556,780.66,210,38,5,3,2
1557,1838.505,429,51,6,3,2
1558,165.705,41,17,3,3,0
1559,841.965,220,49,5,3,2
1560,1754.835,431,56,7,3,2
1561,567.255,151,48,7,3,2
1562,1370.58,306,41,5,3,2
1563,273.975,75,15,5,3,0
1564,463.245,127,30,5,3,0
1565,221.28,54,18,5,3,0
1566,412.5,121,36,4,3,0
1567,1250.37,268,37,6,3,2
1568,3191.775,523,50,7,3,1
1569,1115.985,270,44,7,3,2
1570,1280.2350000000001,288,35,6,3,2
1571,1287.75,271,32,7,3,2
1572,55.68,17,8,3,3,0
1573,306.435,69,27,5,3,0
1574,611.49,121,10,2,3,0
1575,317.055,97,32,5,3,0
1576,405.495,117,27,6,3,0
1577,500.805,128,31,6,3,2
1578,2178.585,419,30,8,3,2
1579,571.32,138,32,6,3,2
1580,479.54999999999995,96,23,6,3,0
1581,479.415,106,21,5,3,0
1582,400.41,99,22,5,3,0
1583,12.584999999999999,5,3,2,1,3
1584,1187.535,226,26,5,3,0
1585,747.6,174,36,5,3,0
1586,99.48,31,14,4,3,0
1587,4863.825,1020,58,8,3,1
1588,1329.81,258,31,6,3,2
1589,405.675,103,28,6,3,0
1590,504.165,108,26,5,3,0
1591,169.32,49,20,7,3,0
1592,8399.789999999999,1565,64,8,3,1
1593,1180.215,274,50,7,3,2
1594,132.585,29,10,3,3,0
1595,1445.025,298,38,6,3,2
1596,362.295,97,26,3,3,0
1597,907.065,202,33,5,3,0
1598,173.07,43,10,4,3,0
1599,1211.145,299,42,7,3,2
1600,1417.26,323,46,8,3,2
1601,837.015,188,35,5,3,0
1602,569.64,135,37,3,3,0
1603,438.645,91,24,5,3,0
1604,2607.405,540,52,6,3,1
1605,9450.81,1788,67,7,3,1
1606,203.535,43,11,5,3,0
1607,136.575,38,16,4,3,0
1608,385.875,95,22,5,3,0
1609,189.345,55,20,6,3,0
1610,327.57,88,27,5,3,0
1611,967.5,219,36,7,3,2
1612,477.93,129,25,5,3,0
1613,1894.14,489,58,7,3,1
1614,642.975,139,38,6,3,2
1615,1511.76,320,59,7,3,2
1616,401.43,104,24,5,3,0
1617,1675.0049999999999,348,51,7,3,2
1618,704.97,189,39,7,3,2
1619,1780.065,368,37,6,3,2
1620,145.065,33,8,4,3,0
1621,1400.19,288,36,6,3,2
1622,1059.75,223,47,5,3,2
1623,651.045,153,36,6,3,2
1624,205.47,63,24,6,3,0
1625,4386.195,953,68,7,3,1
1626,1438.455,304,37,5,3,2
1627,414.045,100,24,6,3,0
1628,906.495,293,30,5,3,0
1629,868.86,172,35,5,3,0
1630,395.955,103,27,5,3,0
1631,536.67,127,31,5,3,0
1632,794.865,179,34,5,3,0
1633,926.895,197,26,6,3,2
1634,2498.31,539,54,7,3,1
1635,2580.3,556,42,6,3,1
1636,2278.86,504,57,7,3,1
1637,172.36499999999998,48,21,5,3,0
1638,1484.385,302,42,6,3,2
1639,2238.945,496,60,6,3,1
1640,352.32,80,26,8,3,2
1641,1634.085,335,41,7,3,2
1642,799.65,206,33,6,3,2
1643,586.02,121,24,5,3,0
1644,258.795,67,20,5,3,0
1645,323.025,77,26,5,3,0
